t_ms,ax_mps2,ay_mps2,az_mps2
14956,0.4315,-0.5099,9.8067
14976,0.3530,-0.6669,9.9636
14996,0.4707,-0.5492,9.4144
15016,0.2354,-0.5099,10.0812
15036,0.5099,-0.3923,9.4144
15056,0.5492,-0.6669,9.6497
15076,0.3923,-0.6669,9.9243
15096,0.4315,-0.5884,9.4536
15116,0.2746,-0.6276,10.1205
15136,0.3923,-0.6276,9.5321
15156,0.3923,-0.6276,9.8851
15176,0.4707,-0.5099,10.0028
15196,0.3530,-0.6276,9.6105
15216,0.3530,-0.6669,9.9636
15236,0.4315,-0.6276,9.4144
15256,0.3138,-0.3923,9.6497
15276,0.5099,-0.4707,9.8067
15296,0.4315,-0.7845,9.5713
15316,0.3138,-0.7061,10.1205
15336,0.4315,-0.6276,9.5713
15356,0.2746,-0.5884,9.8459
15376,0.4315,-0.6276,9.9243
15396,0.4707,-0.6276,9.5321
15416,0.4315,-0.4707,9.9243
15436,0.4707,-0.7061,9.2967
15456,0.3530,-0.7453,9.7282
15476,0.3923,-0.5884,9.7282
15496,0.3530,-0.4707,9.4144
15516,0.5099,-0.4315,10.1989
15536,0.4315,-0.7453,9.6105
15556,0.3530,-0.6276,9.8459
15576,0.3923,-0.5884,9.7674
15596,0.3530,-0.6669,9.4144
