t_ms,ax_mps2,ay_mps2,az_mps2
49496,0.2746,-0.6669,9.8067
49516,0.3530,-0.5099,9.8459
49536,0.3530,-0.7845,9.8067
49556,0.3138,-0.6276,9.8067
49576,0.3530,-0.7061,9.8851
49596,0.3138,-0.7061,9.8067
49616,0.3530,-0.5492,9.7674
49636,0.3530,-0.7845,9.8851
49656,0.3530,-0.7061,9.8851
49676,0.4315,-0.7061,9.8851
49696,0.3923,-0.7453,9.8851
49716,0.2746,-0.5492,9.7674
49736,0.3530,-0.6669,9.8459
49756,0.3530,-0.5884,9.8067
49776,0.3923,-0.6669,9.8459
49796,0.3530,-0.7061,9.8459
49816,0.3530,-0.6276,9.7674
49836,0.4315,-0.6276,9.8851
49856,0.3530,-0.6669,9.8067
49876,0.3138,-0.6669,9.7674
49896,0.3138,-0.7453,9.8851
49916,0.3923,-0.6669,9.8067
49936,0.3138,-0.6276,9.8067
49956,0.3530,-0.7061,9.8459
49976,0.3923,-0.5884,9.7282
49996,0.3530,-0.7453,9.8067
50016,0.3138,-0.6276,9.8459
50036,0.3923,-0.6276,9.8067
50056,0.3530,-0.7061,9.7674
50076,0.3530,-0.5099,9.8459
50096,0.4315,-0.6669,9.8067
50116,0.2746,-0.6669,9.7674
50136,0.3530,-0.5099,9.8067
50156,0.3138,-0.6669,9.8459
50176,0.3530,-0.5884,9.7282
50196,0.3923,-0.6669,9.9243
50216,0.3530,-0.7061,9.8067
50236,0.3530,-0.6276,9.8851
50256,0.3138,-0.7453,9.8459
50276,0.3530,-0.7061,9.8067
50296,0.3138,-0.6276,9.8851
50316,0.3530,-0.6276,9.8067
50336,0.3138,-0.5884,9.8067
50356,0.3923,-0.6276,9.7674
50376,0.3530,-0.6276,9.6497
50396,0.3923,-0.6276,9.9636
50416,0.3138,-0.5884,9.8067
50436,0.3923,-0.6276,9.6890
50456,0.3530,-0.6669,9.8851
50476,0.2746,-0.6669,9.7674
50496,0.3530,-0.6669,9.7674
50516,0.2354,-0.5492,9.8851
50536,0.3138,-0.6669,9.7674
50556,0.2746,-0.7061,9.7674
50576,0.3138,-0.7453,9.8067
50596,0.3923,-0.5884,9.7674
50616,0.3923,-0.7845,9.9243
50636,0.3923,-0.5884,9.8851
50656,0.3530,-0.5884,9.8851
50676,0.3138,-0.6276,9.7674
50696,0.3530,-0.5492,9.7674
50716,0.3923,-0.7845,9.8851
50736,0.3530,-0.5884,9.7674
50756,0.3923,-0.7061,9.9243
50776,0.3530,-0.5492,9.8459
50796,0.3530,-0.4707,9.7282
50816,0.3923,-0.7061,9.9243
50836,0.3530,-0.6276,9.8067
50856,0.3530,-0.5492,9.8459
50876,0.3138,-0.7061,9.8067
50896,0.3923,-0.6669,9.8067
50916,0.3138,-0.7453,9.9243
50936,0.3138,-0.7061,9.7674
50956,0.3138,-0.5492,9.8067
50976,0.3138,-0.7061,9.7282
50996,0.3923,-0.5884,9.7674
51016,0.4315,-0.6669,9.9243
51036,0.3530,-0.6276,9.7282
51056,0.3923,-0.4707,9.8459
51076,0.3530,-0.7453,9.7674
51096,0.3530,-0.6669,9.7674
51116,0.3923,-0.5884,9.8459
51136,0.3138,-0.7453,9.9636
51156,0.3138,-0.5492,9.8067
51176,0.3530,-0.6669,9.7674
51196,0.3530,-0.6669,9.8067
51216,0.3530,-0.6276,9.8851
51236,0.3530,-0.7453,9.8459
51256,0.2746,-0.5884,9.9636
51276,0.4315,-0.7845,9.8459
51296,0.2354,-0.7453,9.7674
51316,0.3530,-0.5884,9.8459
51336,0.2746,-0.7061,9.7674
51356,0.3923,-0.5492,9.8851
51376,0.3138,-0.6276,9.8851
51396,0.3138,-0.7453,9.8459
51416,0.3138,-0.6276,9.8067
51436,0.3530,-0.6276,9.8851
51456,0.3530,-0.6669,9.8067
51476,0.4315,-0.7061,9.9243
51496,0.3923,-0.6276,9.6890
51516,0.3530,-0.5492,9.7282
51536,0.3530,-0.6669,9.8067
51556,0.3138,-0.6669,9.7674
51576,0.3530,-0.6276,9.8459
51596,0.3530,-0.7061,9.7674
51616,0.3138,-0.6276,9.8067
51636,0.4315,-0.6276,9.8459
51656,0.3138,-0.7061,9.8067
51676,0.3923,-0.6276,9.7674
51696,0.3530,-0.7453,9.8851
51716,0.3138,-0.5492,9.8067
51736,0.4315,-0.6276,9.8459
51756,0.3138,-0.7061,9.8459
51776,0.3530,-0.7453,9.7674
51796,0.4315,-0.8238,9.8459
51816,0.3138,-0.6276,9.7282
51836,0.4315,-0.5492,9.8459
51856,0.2746,-0.7453,9.9636
51876,0.3138,-0.5492,9.8459
51896,0.3138,-0.6276,9.8851
51916,0.3530,-0.6669,9.7674
51936,0.3530,-0.5099,9.8067
51956,0.3138,-0.6669,9.8067
51976,0.3923,-0.6276,9.7282
51996,0.3530,-0.6669,9.8067
52016,0.3138,-0.5492,9.7674
52036,0.3530,-0.5884,9.8067
52056,0.3138,-0.8238,9.9636
52076,0.3530,-0.5492,9.8067
52096,0.3138,-0.5492,9.6890
52116,0.3923,-0.7453,9.7674
52136,0.3530,-0.6276,9.8067
52156,0.3138,-0.7453,9.8459
52176,0.3530,-0.7061,9.7282
52196,0.4315,-0.5492,9.8067
52216,0.3138,-0.7061,9.8851
52236,0.3138,-0.5884,9.7674
52256,0.3923,-0.8630,9.8459
52276,0.3530,-0.6276,9.8459
52296,0.3530,-0.7061,9.7282
52316,0.3138,-0.7453,9.8067
52336,0.3530,-0.5492,9.8851
52356,0.3530,-0.6669,9.8067
52376,0.3530,-0.5884,9.7282
52396,0.3923,-0.6669,9.8067
52416,0.3138,-0.7061,9.8067
52436,0.3530,-0.5492,9.7674
52456,0.3138,-0.6669,9.8459
52476,0.3530,-0.6276,9.7674
52496,0.3530,-0.5884,9.8459
52516,0.4315,-0.7061,9.8067
52536,0.2354,-0.6276,9.7674
52556,0.3138,-0.6276,9.8851
52576,0.2746,-0.6669,9.8851
52596,0.4315,-0.6669,9.9243
52616,0.2746,-0.6276,9.8459
52636,0.3923,-0.7061,9.8067
52656,0.3530,-0.6276,9.8851
52676,0.3530,-0.6669,9.8067
52696,0.3138,-0.6276,9.8459
52716,0.3530,-0.7061,9.7674
52736,0.2746,-0.5492,9.8067
52756,0.3923,-0.5884,9.8851
52776,0.3138,-0.7453,9.8067
52796,0.3923,-0.6276,9.8067
52816,0.3530,-0.6276,9.8067
52836,0.2746,-0.7061,9.7282
52856,0.3530,-0.5492,9.7674
52876,0.3530,-0.7061,9.8459
52896,0.3530,-0.6669,9.8459
52916,0.3138,-0.6669,9.8067
52936,0.3530,-0.5884,9.7674
52956,0.3138,-0.7061,9.8851
52976,0.3923,-0.7061,9.9636
52996,0.3138,-0.6276,9.7674
53016,0.3530,-0.6669,9.8851
53036,0.3923,-0.7845,9.9243
53056,0.3530,-0.6276,9.8851
53076,0.3530,-0.7845,9.8067
53096,0.2746,-0.6669,9.7674
53116,0.4315,-0.6276,9.8067
53136,0.3923,-0.8238,9.8459
53156,0.3923,-0.5884,9.7674
53176,0.3530,-0.7061,9.9636
53196,0.3923,-0.7845,9.7674
53216,0.3530,-0.5884,9.7674
53236,0.4315,-0.6669,9.8459
53256,0.3138,-0.6669,9.8067
53276,0.3923,-0.5884,9.8459
53296,0.3138,-0.7453,9.7674
53316,0.2746,-0.5884,9.8459
53336,0.4315,-0.5884,9.8459
53356,0.3138,-0.7453,9.7282
53376,0.3923,-0.5884,9.8459
53396,0.3138,-0.6276,9.8459
53416,0.3923,-0.7061,9.7674
53436,0.3923,-0.6669,9.8459
53456,0.3530,-0.7061,9.8851
53476,0.3530,-0.6276,9.7674
53496,0.3138,-0.7061,9.8459
53516,0.3138,-0.5884,9.9243
53536,0.3530,-0.6276,9.8459
53556,0.2746,-0.7453,9.8067
53576,0.3923,-0.5492,9.8067
53596,0.3138,-0.7061,9.8851
53616,0.3138,-0.7061,9.8851
53636,0.2746,-0.5492,9.8851
53656,0.3138,-0.7453,9.8459
53676,0.3138,-0.6276,9.8459
53696,0.3530,-0.6669,9.8851
53716,0.3138,-0.6276,9.8851
53736,0.3530,-0.5884,9.8459
53756,0.3138,-0.8238,9.8851
53776,0.3138,-0.6669,9.8067
53796,0.3923,-0.6669,9.8851
53816,0.3138,-0.7453,9.8851
53836,0.3530,-0.6669,9.8851
53856,0.3138,-0.7061,9.8067
53876,0.3138,-0.6276,9.9636
53896,0.4315,-0.5884,9.7674
53916,0.3530,-0.7061,9.7282
53936,0.3530,-0.6276,9.7282
53956,0.3530,-0.5884,9.8459
53976,0.3138,-0.5884,9.7674
53996,0.4315,-0.7453,9.8459
54016,0.3138,-0.7453,9.7282
54036,0.2746,-0.6276,9.8851
54056,0.3530,-0.8630,9.7282
54076,0.3530,-0.7061,9.8067
54096,0.3530,-0.6669,9.7674
54116,0.2746,-0.7845,9.7282
54136,0.3923,-0.5492,9.8067
54156,0.3530,-0.7845,9.8851
54176,0.3530,-0.6276,9.8067
54196,0.3923,-0.6276,9.7674
54216,0.3138,-0.6669,9.8459
54236,0.4315,-0.6276,9.8459
54256,0.3530,-0.6669,9.8459
54276,0.3138,-0.7061,9.8067
54296,0.3530,-0.6276,9.7674
54316,0.3138,-0.7061,9.7674
54336,0.3138,-0.6669,9.8459
54356,0.3530,-0.5884,9.8851
54376,0.4315,-0.7061,9.8851
54396,0.3530,-0.6276,9.6890
54416,0.2746,-0.7453,9.8459
54436,0.3923,-0.6276,9.8067
54456,0.3138,-0.7061,9.8459
54476,0.3138,-0.7061,9.8459
54496,0.3138,-0.5099,9.7674
54516,0.3530,-0.7845,9.8459
54536,0.3530,-0.5884,9.8067
54556,0.3923,-0.6669,9.8067
54576,0.3138,-0.7453,9.8851
54596,0.3530,-0.5884,9.8459
54616,0.3138,-0.6669,9.8459
54636,0.3923,-0.7453,9.8459
54656,0.3923,-0.5884,9.8067
54676,0.3530,-0.6276,9.8459
54696,0.3138,-0.6276,9.7282
54716,0.2746,-0.7061,9.8851
54736,0.4315,-0.6276,9.8067
54756,0.3530,-0.5884,9.8067
54776,0.3530,-0.8238,9.8067
54796,0.3923,-0.6276,9.8067
54816,0.4315,-0.6276,9.7674
54836,0.3530,-0.7845,9.7674
54856,0.2354,-0.5492,9.7674
54876,0.3138,-0.7061,9.8067
54896,0.3530,-0.7061,9.7282
54916,0.2746,-0.6669,9.9243
54936,0.3530,-0.7453,9.8851
54956,0.3530,-0.5099,9.8459
54976,0.3923,-0.6669,9.9243
54996,0.3138,-0.7453,9.8459
55016,0.3530,-0.5099,9.8459
55036,0.3530,-0.7061,9.8459
55056,0.2746,-0.7061,9.8459
55076,0.3530,-0.5492,9.8067
55096,0.3530,-0.7061,9.9243
55116,0.3923,-0.5492,9.8851
55136,0.2746,-0.6669,9.8067
55156,0.2746,-0.5099,9.7674
55176,0.2746,-0.5492,9.8067
55196,0.3923,-0.7845,9.9636
55216,0.2746,-0.6276,9.8067
55236,0.3530,-0.6669,9.8459
55256,0.2746,-0.6276,9.8459
55276,0.3530,-0.5884,9.8067
55296,0.3138,-0.7061,9.8459
55316,0.3530,-0.5884,9.8067
55336,0.3923,-0.5492,9.7282
55356,0.3530,-0.7061,9.8459
55376,0.3138,-0.5099,9.8459
55396,0.3138,-0.7845,9.9243
55416,0.3530,-0.6276,9.8851
55436,0.3138,-0.5884,9.8851
55456,0.2746,-0.7061,9.7674
55476,0.3923,-0.5884,9.7674
55496,0.3530,-0.7453,9.8459
55516,0.3530,-0.7061,9.8851
55536,0.3923,-0.5884,9.8067
55556,0.3138,-0.8238,9.8851
55576,0.3530,-0.5099,9.7282
55596,0.3923,-0.6276,9.8459
55616,0.3530,-0.5884,9.7282
55636,0.3530,-0.6669,9.8067
55656,0.3923,-0.7061,9.7674
55676,0.3138,-0.6669,9.8459
55696,0.3923,-0.5492,9.9243
55716,0.3530,-0.7061,9.7282
55736,0.2746,-0.5099,9.8851
55756,0.3923,-0.7845,9.8459
55776,0.3530,-0.6276,9.7282
55796,0.3138,-0.5492,9.8459
55816,0.3923,-0.8238,9.8067
55836,0.3138,-0.6276,9.8067
55856,0.3138,-0.7453,9.8459
55876,0.3138,-0.6276,9.8067
55896,0.3530,-0.6669,9.8067
55916,0.3138,-0.6669,9.8459
55936,0.3530,-0.4707,9.8067
55956,0.3923,-0.7061,9.9636
55976,0.3530,-0.5884,9.7674
55996,0.3530,-0.5884,9.8851
56016,0.3923,-0.7061,9.8851
56036,0.3138,-0.5492,9.7282
56056,0.3923,-0.6276,9.8067
56076,0.2746,-0.7061,9.9243
56096,0.3923,-0.5099,9.8459
56116,0.2746,-0.7061,9.8459
56136,0.3530,-0.6276,9.8459
56156,0.3923,-0.7845,9.8459
56176,0.3923,-0.7453,9.9243
56196,0.2746,-0.5492,9.7674
56216,0.3530,-0.6276,9.8851
56236,0.3530,-0.6276,9.7674
56256,0.3530,-0.5884,9.8851
56276,0.3138,-0.7061,9.9243
56296,0.3923,-0.5492,9.7674
56316,0.3138,-0.7061,9.8851
56336,0.3138,-0.6669,9.8067
56356,0.3923,-0.6276,9.8067
56376,0.2746,-0.7845,9.8851
56396,0.3530,-0.6669,9.8067
56416,0.3530,-0.7061,9.8459
56436,0.2746,-0.8238,9.8851
56456,0.3530,-0.6669,9.8459
56476,0.3530,-0.6669,9.8851
56496,0.3138,-0.7061,9.8459
56516,0.3923,-0.5492,9.8067
56536,0.3530,-0.6669,9.8067
56556,0.3530,-0.5884,9.7674
56576,0.3923,-0.6669,9.8459
56596,0.2354,-0.6669,9.8459
56616,0.3530,-0.6276,9.8459
56636,0.3138,-0.7061,9.7674
56656,0.2746,-0.7061,9.7674
56676,0.3530,-0.7453,9.8459
56696,0.3138,-0.6669,9.7674
56716,0.3530,-0.6669,9.9243
56736,0.3138,-0.5884,9.8067
56756,0.2746,-0.5492,9.8067
56776,0.3923,-0.5884,9.8851
56796,0.3530,-0.6276,9.7674
56816,0.3530,-0.5099,9.8067
56836,0.3923,-0.7061,9.9243
56856,0.3138,-0.5884,9.7674
56876,0.3923,-0.7061,9.9243
56896,0.3923,-0.6669,9.8459
56916,0.3923,-0.5492,9.6890
56936,0.3530,-0.6669,9.8067
56956,0.3138,-0.6276,9.8459
56976,0.3530,-0.6276,9.8067
56996,0.3923,-0.7061,9.8851
57016,0.3923,-0.7453,9.8067
57036,0.3530,-0.7453,9.8851
57056,0.3138,-0.6669,9.7282
57076,0.3138,-0.6276,9.8459
57096,0.3530,-0.7453,9.8851
57116,0.3138,-0.5492,9.7282
57136,0.3138,-0.6276,9.8459
57156,0.3138,-0.7453,9.8851
57176,0.3923,-0.5884,9.8459
57196,0.3530,-0.6276,9.8067
57216,0.3138,-0.6276,9.8067
57236,0.3530,-0.5492,9.8459
57256,0.3138,-0.7845,9.8851
57276,0.3530,-0.7061,9.8459
57296,0.3530,-0.6669,9.8459
57316,0.2746,-0.6669,9.8459
57336,0.3138,-0.6276,9.8851
57356,0.3530,-0.7845,9.8851
57376,0.3138,-0.6669,9.8067
57396,0.3530,-0.6669,9.8067
57416,0.3138,-0.6276,9.6890
57436,0.3530,-0.7061,9.8851
57456,0.3923,-0.7061,9.7674
57476,0.3923,-0.6276,9.6497
57496,0.3138,-0.7061,9.8067
57516,0.3923,-0.7845,9.7674
57536,0.3138,-0.5884,9.8067
57556,0.3923,-0.7061,9.7282
57576,0.3530,-0.5884,9.6497
57596,0.3923,-0.6669,9.7282
57616,0.3530,-0.6276,9.6890
57636,0.3530,-0.6276,9.7674
57656,0.4315,-0.7845,9.9243
57676,0.2746,-0.7061,9.8067
57696,0.3530,-0.6669,9.8067
57716,0.3530,-0.6669,9.8067
57736,0.3530,-0.5492,9.8459
57756,0.3138,-0.6669,9.8851
57776,0.3530,-0.6276,9.8851
57796,0.3923,-0.6276,9.8067
57816,0.3530,-0.7845,9.8851
57836,0.3138,-0.6276,9.8459
57856,0.3138,-0.6276,9.8067
57876,0.3923,-0.7453,9.8459
57896,0.3138,-0.5884,9.8067
57916,0.3530,-0.7061,9.8851
57936,0.3530,-0.5884,9.8851
57956,0.3923,-0.5492,9.8459
57976,0.3923,-0.7845,9.8067
57996,0.3530,-0.5492,9.6497
58016,0.2746,-0.7061,9.8459
58036,0.3138,-0.7061,9.8067
58056,0.3530,-0.5492,9.8459
58076,0.3138,-0.8238,9.8851
58096,0.3923,-0.5492,9.7282
58116,0.3530,-0.7061,9.9636
58136,0.3530,-0.6276,9.8067
58156,0.3923,-0.5884,9.7674
58176,0.3530,-0.7845,9.8459
58196,0.3530,-0.6669,9.8067
58216,0.3530,-0.6669,9.8067
58236,0.2746,-0.6669,9.8851
58256,0.3530,-0.5884,9.8067
58276,0.3138,-0.8238,10.0028
58296,0.3530,-0.6669,9.8067
58316,0.3138,-0.7061,9.8067
58336,0.3138,-0.6669,9.8459
58356,0.3530,-0.5492,9.8459
58376,0.2746,-0.7453,9.8851
58396,0.3530,-0.5492,9.9636
58416,0.3138,-0.6669,9.8851
58436,0.3530,-0.7453,9.8459
58456,0.3923,-0.5884,9.7674
58476,0.3923,-0.7061,10.0028
58496,0.4315,-0.6276,9.8067
58516,0.3138,-0.5884,9.8851
58536,0.3138,-0.7845,9.6890
58556,0.3530,-0.7061,9.7674
58576,0.3530,-0.7061,9.7674
58596,0.3923,-0.8238,9.9243
58616,0.3138,-0.6276,9.8067
58636,0.3530,-0.7061,9.8067
58656,0.3138,-0.6669,9.8459
58676,0.3923,-0.5492,9.7282
58696,0.2746,-0.7845,9.9636
58716,0.3138,-0.6669,9.7674
58736,0.3530,-0.6669,9.8459
58756,0.3138,-0.6276,9.8067
58776,0.3923,-0.6669,9.8067
58796,0.3530,-0.7453,9.8851
58816,0.2746,-0.7453,9.6497
58836,0.3138,-0.6669,9.9243
58856,0.3530,-0.6669,9.8067
58876,0.4315,-0.6276,9.8459
58896,0.3530,-0.7453,9.8459
58916,0.3923,-0.5492,9.7282
58936,0.3530,-0.6276,9.8067
58956,0.3530,-0.7061,9.8459
58976,0.3138,-0.6669,9.8459
58996,0.4315,-0.6276,9.8459
59016,0.3138,-0.6669,9.7674
59036,0.3923,-0.6276,10.0028
59056,0.2746,-0.7453,9.8851
59076,0.3530,-0.6276,9.8067
59096,0.3923,-0.6669,9.8459
59116,0.2746,-0.8238,9.7674
59136,0.2746,-0.5099,9.9636
59156,0.2746,-0.6276,9.8067
59176,0.3530,-0.6276,9.8459
59196,0.3923,-0.6276,9.7674
59216,0.2746,-0.7453,9.6890
59236,0.3138,-0.5884,9.8459
59256,0.3923,-0.7453,9.7282
59276,0.3923,-0.7453,9.8067
59296,0.3138,-0.6276,9.8459
59316,0.3923,-0.7845,9.7674
59336,0.3923,-0.5884,9.8459
59356,0.3530,-0.7845,9.9243
59376,0.3138,-0.5884,9.7282
59396,0.3530,-0.7061,9.8459
59416,0.3530,-0.7845,9.8459
59436,0.3530,-0.5884,9.8851
59456,0.3138,-0.7453,9.8459
59476,0.2746,-0.7061,9.8067
59496,0.3530,-0.6276,9.8851
59516,0.2746,-0.6669,9.8067
59536,0.3530,-0.6276,9.8851
59556,0.3530,-0.6669,9.8067
59576,0.3530,-0.6669,9.8459
59596,0.3923,-0.6276,9.7674
59616,0.3138,-0.7453,9.9636
59636,0.3138,-0.5884,9.8067
59656,0.3530,-0.6276,9.8459
59676,0.2746,-0.8630,9.8459
59696,0.3923,-0.5884,9.7674
59716,0.3138,-0.7061,9.8459
59736,0.3530,-0.6669,9.8067
59756,0.3138,-0.6669,9.8851
59776,0.3138,-0.7845,9.8851
59796,0.2746,-0.6669,9.7674
59816,0.3138,-0.6669,9.8459
59836,0.2746,-0.7453,9.8459
59856,0.2746,-0.6669,9.8851
59876,0.3138,-0.5884,9.7674
59896,0.3530,-0.6669,9.9243
59916,0.3530,-0.7453,9.8851
59936,0.3138,-0.7061,9.8459
59956,0.3530,-0.6276,9.8067
59976,0.2354,-0.5884,9.8459
59996,0.3530,-0.7061,9.8459
60016,0.3923,-0.7061,9.8459
60036,0.3530,-0.7061,9.8459
60056,0.3138,-0.5884,9.7674
60076,0.3138,-0.7453,9.8851
60096,0.3138,-0.7453,9.8459
60116,0.3138,-0.6669,9.8067
60136,0.3138,-0.7845,9.8459
60156,0.4315,-0.7453,9.8851
60176,0.3530,-0.7061,9.8459
60196,0.2746,-0.7453,9.8459
60216,0.3530,-0.5492,9.8459
60236,0.3138,-0.7061,9.8459
60256,0.3530,-0.7061,9.8067
60276,0.3138,-0.5099,9.8459
60296,0.3530,-0.8630,9.8851
60316,0.3138,-0.7061,9.6890
60336,0.3530,-0.7453,9.8067
60356,0.3138,-0.6669,9.8459
60376,0.4707,-0.5492,9.8067
60396,0.3530,-0.6669,9.8459
60416,0.3138,-0.5492,9.7674
60436,0.3530,-0.7453,9.7674
60456,0.3530,-0.7453,9.7674
60476,0.3923,-0.5099,9.8067
60496,0.3530,-0.7453,9.9636
60516,0.2746,-0.5884,9.8459
60536,0.3138,-0.6669,9.8459
60556,0.3530,-0.6669,9.8067
60576,0.3530,-0.6276,9.7674
60596,0.4315,-0.8238,9.8851
60616,0.3530,-0.6669,9.8067
60636,0.3923,-0.6669,9.8459
60656,0.3530,-0.7061,9.8459
60676,0.3530,-0.5884,9.8067
60696,0.3923,-0.7061,9.7282
60716,0.3923,-0.6669,9.8459
60736,0.4315,-0.5492,9.8851
60756,0.3530,-0.7061,9.8459
60776,0.3530,-0.5492,9.8067
60796,0.3138,-0.6276,9.8459
60816,0.3530,-0.7061,9.8851
60836,0.3923,-0.5492,9.8851
60856,0.3138,-0.7453,9.8459
60876,0.3138,-0.6276,9.7282
60896,0.3530,-0.6669,9.8459
60916,0.3530,-0.7453,9.8067
60936,0.4315,-0.6669,9.7282
60956,0.3530,-0.7061,9.8459
60976,0.3138,-0.6276,9.8459
60996,0.2746,-0.7061,9.7674
61016,0.3923,-0.6669,9.7674
61036,0.3923,-0.6669,9.7674
61056,0.3530,-0.8238,9.8851
61076,0.2746,-0.6669,9.7674
61096,0.3923,-0.7061,9.8067
61116,0.3530,-0.7453,9.8067
61136,0.3530,-0.6669,9.7674
61156,0.3138,-0.7453,9.8459
61176,0.3923,-0.6669,9.8459
61196,0.3530,-0.6669,9.9243
61216,0.3923,-0.6669,9.7674
61236,0.3138,-0.5492,9.7282
61256,0.3530,-0.7061,9.9243
61276,0.2746,-0.6669,9.8459
61296,0.3923,-0.6276,9.9243
61316,0.3530,-0.8238,9.8459
61336,0.3138,-0.6669,9.8459
61356,0.4315,-0.6276,9.8459
61376,0.3923,-0.7061,9.8851
61396,0.3138,-0.5884,9.7674
61416,0.3530,-0.7061,9.9243
61436,0.2746,-0.6669,9.7674
61456,0.3530,-0.7061,9.8851
61476,0.3923,-0.7061,9.8851
61496,0.3138,-0.5492,9.7674
61516,0.3138,-0.6276,9.8067
61536,0.3138,-0.7061,9.9636
61556,0.3923,-0.6276,9.7674
61576,0.3530,-0.7845,9.8851
61596,0.3138,-0.6669,9.8067
61616,0.3923,-0.7453,9.7674
61636,0.3530,-0.7453,9.7674
61656,0.3138,-0.5884,9.8067
61676,0.3138,-0.7061,9.8851
61696,0.3530,-0.5492,9.7282
61716,0.3923,-0.7061,9.8851
61736,0.2746,-0.7061,9.7674
61756,0.3530,-0.5884,9.8067
61776,0.3530,-0.6669,9.8459
61796,0.3138,-0.7061,9.8459
61816,0.3138,-0.5099,9.8459
61836,0.2746,-0.6669,9.9243
61856,0.3138,-0.5884,9.8067
61876,0.4315,-0.7061,9.8851
61896,0.3923,-0.7453,9.8459
61916,0.3138,-0.5884,9.8067
61936,0.3923,-0.6669,9.8459
61956,0.3530,-0.7453,9.8067
61976,0.3138,-0.6669,9.8851
61996,0.3530,-0.6669,9.8851
62016,0.3923,-0.5492,9.7674
62036,0.3923,-0.6276,9.8067
62056,0.2746,-0.6276,9.8067
62076,0.2746,-0.6276,9.8067
62096,0.2746,-0.7061,9.7674
62116,0.3530,-0.6276,9.8067
62136,0.2746,-0.7061,9.8459
62156,0.2746,-0.5492,9.8851
62176,0.2746,-0.6276,9.9243
62196,0.3138,-0.7453,9.9243
62216,0.3923,-0.5884,9.7674
62236,0.3923,-0.6276,9.8459
62256,0.3923,-0.7061,9.7674
62276,0.3923,-0.6669,9.8459
62296,0.3923,-0.7061,9.8459
62316,0.3530,-0.7061,9.8067
62336,0.3530,-0.5492,9.7674
62356,0.3530,-0.6669,9.8459
62376,0.3530,-0.6669,9.7674
62396,0.3138,-0.6276,9.8851
62416,0.3530,-0.7061,9.9636
62436,0.3530,-0.6276,9.8067
62456,0.3530,-0.7061,9.8851
62476,0.3923,-0.5492,9.7282
62496,0.3138,-0.7061,9.8459
62516,0.2746,-0.5884,9.8459
62536,0.3138,-0.5099,9.7674
62556,0.3530,-0.6669,9.8851
62576,0.3138,-0.6276,9.8851
62596,0.3923,-0.5884,9.7282
62616,0.3138,-0.7453,9.8459
62636,0.3923,-0.6276,9.7674
62656,0.2746,-0.6276,9.8851
62676,0.3530,-0.7061,9.7282
62696,0.3923,-0.6276,9.7282
62716,0.3923,-0.6669,9.8851
62736,0.3138,-0.6276,9.8067
62756,0.3923,-0.7453,9.8067
62776,0.3138,-0.5492,9.8459
62796,0.3923,-0.7061,9.7674
62816,0.3138,-0.7453,9.8067
62836,0.3138,-0.5884,9.7282
62856,0.3138,-0.6669,9.8459
62876,0.3530,-0.6276,9.7674
62896,0.2746,-0.5884,9.9243
62916,0.3530,-0.7845,9.8459
62936,0.3138,-0.5884,9.7282
62956,0.3138,-0.6669,9.7674
62976,0.3530,-0.7061,9.7674
62996,0.3923,-0.5884,9.8459
63016,0.3138,-0.7061,9.8067
63036,0.4315,-0.6669,9.7674
63056,0.3138,-0.6669,9.8067
63076,0.3530,-0.6669,9.8067
63096,0.3530,-0.6276,9.8067
63116,0.3530,-0.8238,9.8459
63136,0.3138,-0.6669,9.7282
63156,0.3138,-0.7453,9.8851
63176,0.3530,-0.7845,9.8851
63196,0.2746,-0.6276,9.7674
63216,0.3923,-0.7061,9.9243
63236,0.3138,-0.7061,9.7674
63256,0.3923,-0.7061,9.7674
63276,0.3530,-0.7453,9.8851
63296,0.3138,-0.7061,9.7674
63316,0.2746,-0.6669,9.8459
63336,0.3530,-0.7061,9.8067
63356,0.2746,-0.5884,9.8067
63376,0.2746,-0.8238,9.8851
63396,0.2746,-0.6669,9.8459
63416,0.3923,-0.7061,9.8459
63436,0.2746,-0.7061,9.8851
63456,0.3923,-0.5884,9.8851
63476,0.2746,-0.7845,9.8067
63496,0.3138,-0.6276,9.8459
63516,0.3138,-0.7061,9.8459
63536,0.3138,-0.8630,9.9636
63556,0.3138,-0.5492,9.8067
63576,0.3138,-0.7845,9.9636
63596,0.2746,-0.7061,9.8067
63616,0.3138,-0.6276,9.8851
63636,0.3923,-0.7061,9.7282
63656,0.3530,-0.6276,9.7282
63676,0.3923,-0.5884,9.8067
63696,0.3923,-0.6669,9.8459
63716,0.3138,-0.6669,9.7282
63736,0.3530,-0.7453,10.0420
63756,0.3530,-0.6669,9.8067
63776,0.3530,-0.6669,9.8067
63796,0.3138,-0.7453,9.8067
63816,0.3138,-0.6669,9.8459
63836,0.3923,-0.7453,9.8459
63856,0.3530,-0.6276,9.7282
63876,0.2746,-0.6276,9.8459
63896,0.3530,-0.6669,9.8459
63916,0.3530,-0.6276,9.8067
63936,0.3138,-0.6669,9.8459
63956,0.2746,-0.5492,9.8851
63976,0.3530,-0.5884,9.8459
63996,0.3530,-0.8630,9.9636
64016,0.3530,-0.6669,9.8459
64036,0.3138,-0.6276,9.7674
64056,0.3138,-0.6276,9.6890
64076,0.2354,-0.6669,9.8459
64096,0.4315,-0.6276,9.8851
64116,0.3923,-0.7061,9.8067
64136,0.3138,-0.6669,9.8459
64156,0.3530,-0.7453,9.8851
64176,0.2746,-0.6276,9.7674
